"","CDL_name","sex","Number_arms","session","trial_num","condition","trial.id","choice.nr.within.trial","choice.where","choice.correct","last.choice","previous.correct","any.error.earlier","cup.id","choice.id","lag.from.last.choice","number.cups","error.ny","Age"
"2280","Fendi","m",8,1,1,"self-ordered",89,7,5,0,5,"no","1",4,622,2,5,0,45
"2281","Fendi","m",8,1,1,"self-ordered",89,7,5,0,1,"no","1",5,622,6,5,1,45
"2282","Fendi","m",8,1,1,"self-ordered",89,7,5,0,6,"no","1",6,622,1,5,0,45
"2283","Fendi","m",8,1,1,"self-ordered",89,8,1,0,3,"no","1",1,623,5,5,1,45
"2284","Fendi","m",8,1,1,"self-ordered",89,8,1,0,4,"no","1",2,623,4,5,0,45
"2285","Fendi","m",8,1,1,"self-ordered",89,8,1,0,5,"no","1",4,623,3,5,0,45
"2286","Fendi","m",8,1,1,"self-ordered",89,8,1,0,7,"no","1",5,623,1,5,0,45
"2287","Fendi","m",8,1,1,"self-ordered",89,8,1,0,6,"no","1",6,623,2,5,0,45
"2288","Fendi","m",8,1,2,"self-ordered",90,2,5,1,1,"yes","0",4,624,1,1,0,45
"2289","Fendi","m",8,1,2,"self-ordered",90,3,7,1,1,"yes","0",4,625,2,2,0,45
"2290","Fendi","m",8,1,2,"self-ordered",90,3,7,1,2,"yes","0",5,625,1,2,0,45
"2291","Fendi","m",8,1,2,"self-ordered",90,4,8,1,1,"yes","0",4,626,3,3,0,45
"2292","Fendi","m",8,1,2,"self-ordered",90,4,8,1,2,"yes","0",5,626,2,3,0,45
"2293","Fendi","m",8,1,2,"self-ordered",90,4,8,1,3,"yes","0",7,626,1,3,0,45
"2294","Fendi","m",8,1,2,"self-ordered",90,5,1,1,1,"yes","0",4,627,4,4,0,45
"2295","Fendi","m",8,1,2,"self-ordered",90,5,1,1,2,"yes","0",5,627,3,4,0,45
"2296","Fendi","m",8,1,2,"self-ordered",90,5,1,1,3,"yes","0",7,627,2,4,0,45
"2297","Fendi","m",8,1,2,"self-ordered",90,5,1,1,4,"yes","0",8,627,1,4,0,45
"2298","Fendi","m",8,1,2,"self-ordered",90,6,2,1,5,"yes","0",1,628,1,5,0,45
"2299","Fendi","m",8,1,2,"self-ordered",90,6,2,1,1,"yes","0",4,628,5,5,0,45
"2300","Fendi","m",8,1,2,"self-ordered",90,6,2,1,2,"yes","0",5,628,4,5,0,45
"2301","Fendi","m",8,1,2,"self-ordered",90,6,2,1,3,"yes","0",7,628,3,5,0,45
"2302","Fendi","m",8,1,2,"self-ordered",90,6,2,1,4,"yes","0",8,628,2,5,0,45
"2303","Fendi","m",8,1,2,"self-ordered",90,7,3,1,5,"yes","0",1,629,2,6,0,45
"2304","Fendi","m",8,1,2,"self-ordered",90,7,3,1,6,"yes","0",2,629,1,6,0,45
"2305","Fendi","m",8,1,2,"self-ordered",90,7,3,1,1,"yes","0",4,629,6,6,0,45
"2306","Fendi","m",8,1,2,"self-ordered",90,7,3,1,2,"yes","0",5,629,5,6,0,45
"2307","Fendi","m",8,1,2,"self-ordered",90,7,3,1,3,"yes","0",7,629,4,6,0,45
"2308","Fendi","m",8,1,2,"self-ordered",90,7,3,1,4,"yes","0",8,629,3,6,0,45
"2309","Fendi","m",8,1,2,"self-ordered",90,8,4,0,5,"yes","0",1,630,3,7,0,45
"2310","Fendi","m",8,1,2,"self-ordered",90,8,4,0,6,"yes","0",2,630,2,7,0,45
"2311","Fendi","m",8,1,2,"self-ordered",90,8,4,0,7,"yes","0",3,630,1,7,0,45
"2312","Fendi","m",8,1,2,"self-ordered",90,8,4,0,1,"yes","0",4,630,7,7,1,45
"2313","Fendi","m",8,1,2,"self-ordered",90,8,4,0,2,"yes","0",5,630,6,7,0,45
"2314","Fendi","m",8,1,2,"self-ordered",90,8,4,0,3,"yes","0",7,630,5,7,0,45
"2315","Fendi","m",8,1,2,"self-ordered",90,8,4,0,4,"yes","0",8,630,4,7,0,45
"2316","Fendi","m",8,1,3,"self-ordered",91,2,4,1,1,"yes","0",3,631,1,1,0,45
"2317","Fendi","m",8,1,3,"self-ordered",91,3,5,1,1,"yes","0",3,632,2,2,0,45
"2318","Fendi","m",8,1,3,"self-ordered",91,3,5,1,2,"yes","0",4,632,1,2,0,45
"2319","Fendi","m",8,1,3,"self-ordered",91,4,6,1,1,"yes","0",3,633,3,3,0,45
"2320","Fendi","m",8,1,3,"self-ordered",91,4,6,1,2,"yes","0",4,633,2,3,0,45
"2321","Fendi","m",8,1,3,"self-ordered",91,4,6,1,3,"yes","0",5,633,1,3,0,45
"2322","Fendi","m",8,1,3,"self-ordered",91,5,7,1,1,"yes","0",3,634,4,4,0,45
"2323","Fendi","m",8,1,3,"self-ordered",91,5,7,1,2,"yes","0",4,634,3,4,0,45
"2324","Fendi","m",8,1,3,"self-ordered",91,5,7,1,3,"yes","0",5,634,2,4,0,45
"2325","Fendi","m",8,1,3,"self-ordered",91,5,7,1,4,"yes","0",6,634,1,4,0,45
"2326","Fendi","m",8,1,3,"self-ordered",91,6,8,1,1,"yes","0",3,635,5,5,0,45
"2327","Fendi","m",8,1,3,"self-ordered",91,6,8,1,2,"yes","0",4,635,4,5,0,45
"2328","Fendi","m",8,1,3,"self-ordered",91,6,8,1,3,"yes","0",5,635,3,5,0,45
"2329","Fendi","m",8,1,3,"self-ordered",91,6,8,1,4,"yes","0",6,635,2,5,0,45
"2330","Fendi","m",8,1,3,"self-ordered",91,6,8,1,5,"yes","0",7,635,1,5,0,45
"2331","Fendi","m",8,1,3,"self-ordered",91,7,1,1,1,"yes","0",3,636,6,6,0,45
"2332","Fendi","m",8,1,3,"self-ordered",91,7,1,1,2,"yes","0",4,636,5,6,0,45
"2333","Fendi","m",8,1,3,"self-ordered",91,7,1,1,3,"yes","0",5,636,4,6,0,45
"2334","Fendi","m",8,1,3,"self-ordered",91,7,1,1,4,"yes","0",6,636,3,6,0,45
"2335","Fendi","m",8,1,3,"self-ordered",91,7,1,1,5,"yes","0",7,636,2,6,0,45
"2336","Fendi","m",8,1,3,"self-ordered",91,7,1,1,6,"yes","0",8,636,1,6,0,45
"2337","Fendi","m",8,1,3,"self-ordered",91,8,2,1,7,"yes","0",1,637,1,7,0,45
"2338","Fendi","m",8,1,3,"self-ordered",91,8,2,1,1,"yes","0",3,637,7,7,0,45
"2339","Fendi","m",8,1,3,"self-ordered",91,8,2,1,2,"yes","0",4,637,6,7,0,45
"2340","Fendi","m",8,1,3,"self-ordered",91,8,2,1,3,"yes","0",5,637,5,7,0,45
"2341","Fendi","m",8,1,3,"self-ordered",91,8,2,1,4,"yes","0",6,637,4,7,0,45
"2342","Fendi","m",8,1,3,"self-ordered",91,8,2,1,5,"yes","0",7,637,3,7,0,45
"2343","Fendi","m",8,1,3,"self-ordered",91,8,2,1,6,"yes","0",8,637,2,7,0,45
"2344","Fendi","m",8,1,1,"forced",92,2,5,1,1,"yes","0",4,638,1,1,0,45
"2345","Fendi","m",8,1,1,"forced",92,3,8,1,1,"yes","0",4,639,2,2,0,45
"2346","Fendi","m",8,1,1,"forced",92,3,8,1,2,"yes","0",5,639,1,2,0,45
"2347","Fendi","m",8,1,1,"forced",92,4,1,1,1,"yes","0",4,640,3,3,0,45
"2348","Fendi","m",8,1,1,"forced",92,4,1,1,2,"yes","0",5,640,2,3,0,45
"2349","Fendi","m",8,1,1,"forced",92,4,1,1,3,"yes","0",8,640,1,3,0,45
"2350","Fendi","m",8,1,1,"forced",92,5,2,1,4,"yes","0",1,641,1,4,0,45
"2351","Fendi","m",8,1,1,"forced",92,5,2,1,1,"yes","0",4,641,4,4,0,45
"2352","Fendi","m",8,1,1,"forced",92,5,2,1,2,"yes","0",5,641,3,4,0,45
"2353","Fendi","m",8,1,1,"forced",92,5,2,1,3,"yes","0",8,641,2,4,0,45
"2354","Fendi","m",8,1,1,"forced",92,6,3,1,4,"yes","0",1,642,2,5,0,45
"2355","Fendi","m",8,1,1,"forced",92,6,3,1,5,"yes","0",2,642,1,5,0,45
"2356","Fendi","m",8,1,1,"forced",92,6,3,1,1,"yes","0",4,642,5,5,0,45
"2357","Fendi","m",8,1,1,"forced",92,6,3,1,2,"yes","0",5,642,4,5,0,45
"2358","Fendi","m",8,1,1,"forced",92,6,3,1,3,"yes","0",8,642,3,5,0,45
"2359","Fendi","m",8,1,1,"forced",92,7,4,0,4,"yes","0",1,643,3,6,0,45
"2360","Fendi","m",8,1,1,"forced",92,7,4,0,5,"yes","0",2,643,2,6,0,45
"2361","Fendi","m",8,1,1,"forced",92,7,4,0,6,"yes","0",3,643,1,6,0,45
"2362","Fendi","m",8,1,1,"forced",92,7,4,0,1,"yes","0",4,643,6,6,1,45
"2363","Fendi","m",8,1,1,"forced",92,7,4,0,2,"yes","0",5,643,5,6,0,45
"2364","Fendi","m",8,1,1,"forced",92,7,4,0,3,"yes","0",8,643,4,6,0,45
"2365","Fendi","m",8,1,1,"forced",92,8,5,0,4,"no","1",1,644,4,6,0,45
"2366","Fendi","m",8,1,1,"forced",92,8,5,0,5,"no","1",2,644,3,6,0,45
"2367","Fendi","m",8,1,1,"forced",92,8,5,0,6,"no","1",3,644,2,6,0,45
"2368","Fendi","m",8,1,1,"forced",92,8,5,0,7,"no","1",4,644,1,6,0,45
"2369","Fendi","m",8,1,1,"forced",92,8,5,0,2,"no","1",5,644,6,6,1,45
"2370","Fendi","m",8,1,1,"forced",92,8,5,0,3,"no","1",8,644,5,6,0,45
"2371","Fendi","m",8,1,2,"forced",93,2,1,1,1,"yes","0",3,645,1,1,0,45
"2372","Fendi","m",8,1,2,"forced",93,3,6,1,2,"yes","0",1,646,1,2,0,45
"2373","Fendi","m",8,1,2,"forced",93,3,6,1,1,"yes","0",3,646,2,2,0,45
"2374","Fendi","m",8,1,2,"forced",93,4,7,1,2,"yes","0",1,647,2,3,0,45
"2375","Fendi","m",8,1,2,"forced",93,4,7,1,1,"yes","0",3,647,3,3,0,45
"2376","Fendi","m",8,1,2,"forced",93,4,7,1,3,"yes","0",6,647,1,3,0,45
"2377","Fendi","m",8,1,2,"forced",93,5,6,0,2,"yes","0",1,648,3,4,0,45
"2378","Fendi","m",8,1,2,"forced",93,5,6,0,1,"yes","0",3,648,4,4,0,45
"2379","Fendi","m",8,1,2,"forced",93,5,6,0,3,"yes","0",6,648,2,4,1,45
"2380","Fendi","m",8,1,2,"forced",93,5,6,0,4,"yes","0",7,648,1,4,0,45
"2381","Fendi","m",8,1,2,"forced",93,6,1,0,2,"no","1",1,649,4,4,1,45
"2382","Fendi","m",8,1,2,"forced",93,6,1,0,1,"no","1",3,649,5,4,0,45
"2383","Fendi","m",8,1,2,"forced",93,6,1,0,5,"no","1",6,649,1,4,0,45
"2384","Fendi","m",8,1,2,"forced",93,6,1,0,4,"no","1",7,649,2,4,0,45
"2385","Fendi","m",8,1,2,"forced",93,7,2,1,6,"no","1",1,650,1,4,0,45
"2386","Fendi","m",8,1,2,"forced",93,7,2,1,1,"no","1",3,650,6,4,0,45
"2387","Fendi","m",8,1,2,"forced",93,7,2,1,5,"no","1",6,650,2,4,0,45
"2388","Fendi","m",8,1,2,"forced",93,7,2,1,4,"no","1",7,650,3,4,0,45
"2389","Fendi","m",8,1,2,"forced",93,8,4,1,6,"yes","1",1,651,2,5,0,45
"2390","Fendi","m",8,1,2,"forced",93,8,4,1,7,"yes","1",2,651,1,5,0,45
"2391","Fendi","m",8,1,2,"forced",93,8,4,1,1,"yes","1",3,651,7,5,0,45
"2392","Fendi","m",8,1,2,"forced",93,8,4,1,5,"yes","1",6,651,3,5,0,45
"2393","Fendi","m",8,1,2,"forced",93,8,4,1,4,"yes","1",7,651,4,5,0,45
"2394","Fendi","m",8,1,3,"forced",94,2,6,1,1,"yes","0",8,652,1,1,0,45
"2395","Fendi","m",8,1,3,"forced",94,3,7,1,2,"yes","0",6,653,1,2,0,45
"2396","Fendi","m",8,1,3,"forced",94,3,7,1,1,"yes","0",8,653,2,2,0,45
"2397","Fendi","m",8,1,3,"forced",94,4,8,0,2,"yes","0",6,654,2,3,0,45
"2398","Fendi","m",8,1,3,"forced",94,4,8,0,3,"yes","0",7,654,1,3,0,45
"2399","Fendi","m",8,1,3,"forced",94,4,8,0,1,"yes","0",8,654,3,3,1,45
"2400","Fendi","m",8,1,3,"forced",94,5,2,1,2,"no","1",6,655,3,3,0,45
"2401","Fendi","m",8,1,3,"forced",94,5,2,1,3,"no","1",7,655,2,3,0,45
"2402","Fendi","m",8,1,3,"forced",94,5,2,1,4,"no","1",8,655,1,3,0,45
"2403","Fendi","m",8,1,3,"forced",94,6,4,1,5,"yes","1",2,656,1,4,0,45
"2404","Fendi","m",8,1,3,"forced",94,6,4,1,2,"yes","1",6,656,4,4,0,45
"2405","Fendi","m",8,1,3,"forced",94,6,4,1,3,"yes","1",7,656,3,4,0,45
"2406","Fendi","m",8,1,3,"forced",94,6,4,1,4,"yes","1",8,656,2,4,0,45
"2407","Fendi","m",8,1,3,"forced",94,7,5,1,5,"yes","1",2,657,2,5,0,45
"2408","Fendi","m",8,1,3,"forced",94,7,5,1,6,"yes","1",4,657,1,5,0,45
"2409","Fendi","m",8,1,3,"forced",94,7,5,1,2,"yes","1",6,657,5,5,0,45
"2410","Fendi","m",8,1,3,"forced",94,7,5,1,3,"yes","1",7,657,4,5,0,45
"2411","Fendi","m",8,1,3,"forced",94,7,5,1,4,"yes","1",8,657,3,5,0,45
"2412","Fendi","m",8,1,3,"forced",94,8,8,0,5,"yes","1",2,658,3,6,0,45
"2413","Fendi","m",8,1,3,"forced",94,8,8,0,6,"yes","1",4,658,2,6,0,45
"2414","Fendi","m",8,1,3,"forced",94,8,8,0,7,"yes","1",5,658,1,6,0,45
"2415","Fendi","m",8,1,3,"forced",94,8,8,0,2,"yes","1",6,658,6,6,0,45
"2416","Fendi","m",8,1,3,"forced",94,8,8,0,3,"yes","1",7,658,5,6,0,45
"2417","Fendi","m",8,1,3,"forced",94,8,8,0,4,"yes","1",8,658,4,6,1,45
"2418","Io","f",8,1,1,"self-ordered",95,2,2,1,1,"yes","0",1,659,1,1,0,108
"2419","Io","f",8,1,1,"self-ordered",95,3,5,1,1,"yes","0",1,660,2,2,0,108
"2420","Io","f",8,1,1,"self-ordered",95,3,5,1,2,"yes","0",2,660,1,2,0,108
"2421","Io","f",8,1,1,"self-ordered",95,4,7,1,1,"yes","0",1,661,3,3,0,108
"2422","Io","f",8,1,1,"self-ordered",95,4,7,1,2,"yes","0",2,661,2,3,0,108
"2423","Io","f",8,1,1,"self-ordered",95,4,7,1,3,"yes","0",5,661,1,3,0,108
"2424","Io","f",8,1,1,"self-ordered",95,5,9,1,1,"yes","0",1,662,4,4,0,108
"2425","Io","f",8,1,1,"self-ordered",95,5,9,1,2,"yes","0",2,662,3,4,0,108
"2426","Io","f",8,1,1,"self-ordered",95,5,9,1,3,"yes","0",5,662,2,4,0,108
"2427","Io","f",8,1,1,"self-ordered",95,5,9,1,4,"yes","0",7,662,1,4,0,108
"2428","Io","f",8,1,1,"self-ordered",95,6,1,0,1,"yes","0",1,663,5,4,1,108
"2429","Io","f",8,1,1,"self-ordered",95,6,1,0,2,"yes","0",2,663,4,4,0,108
"2430","Io","f",8,1,1,"self-ordered",95,6,1,0,3,"yes","0",5,663,3,4,0,108
"2431","Io","f",8,1,1,"self-ordered",95,6,1,0,4,"yes","0",7,663,2,4,0,108
"2432","Io","f",8,1,1,"self-ordered",95,7,2,0,6,"no","1",1,664,1,4,0,108
"2433","Io","f",8,1,1,"self-ordered",95,7,2,0,2,"no","1",2,664,5,4,1,108
"2434","Io","f",8,1,1,"self-ordered",95,7,2,0,3,"no","1",5,664,4,4,0,108
"2435","Io","f",8,1,1,"self-ordered",95,7,2,0,4,"no","1",7,664,3,4,0,108
"2436","Io","f",8,1,1,"self-ordered",95,8,4,1,6,"no","1",1,665,2,4,0,108
"2437","Io","f",8,1,1,"self-ordered",95,8,4,1,7,"no","1",2,665,1,4,0,108
"2438","Io","f",8,1,1,"self-ordered",95,8,4,1,3,"no","1",5,665,5,4,0,108
"2439","Io","f",8,1,1,"self-ordered",95,8,4,1,4,"no","1",7,665,4,4,0,108
"2440","Io","f",8,1,2,"self-ordered",96,2,2,1,1,"yes","0",1,666,1,1,0,108
"2441","Io","f",8,1,2,"self-ordered",96,3,5,1,1,"yes","0",1,667,2,2,0,108
"2442","Io","f",8,1,2,"self-ordered",96,3,5,1,2,"yes","0",2,667,1,2,0,108
"2443","Io","f",8,1,2,"self-ordered",96,4,6,1,1,"yes","0",1,668,3,3,0,108
"2444","Io","f",8,1,2,"self-ordered",96,4,6,1,2,"yes","0",2,668,2,3,0,108
"2445","Io","f",8,1,2,"self-ordered",96,4,6,1,3,"yes","0",5,668,1,3,0,108
"2446","Io","f",8,1,2,"self-ordered",96,5,5,0,1,"yes","0",1,669,4,4,0,108
"2447","Io","f",8,1,2,"self-ordered",96,5,5,0,2,"yes","0",2,669,3,4,0,108
"2448","Io","f",8,1,2,"self-ordered",96,5,5,0,3,"yes","0",5,669,2,4,1,108
"2449","Io","f",8,1,2,"self-ordered",96,5,5,0,4,"yes","0",6,669,1,4,0,108
"2450","Io","f",8,1,2,"self-ordered",96,6,3,1,1,"no","1",1,670,5,4,0,108
"2451","Io","f",8,1,2,"self-ordered",96,6,3,1,2,"no","1",2,670,4,4,0,108
"2452","Io","f",8,1,2,"self-ordered",96,6,3,1,5,"no","1",5,670,1,4,0,108
"2453","Io","f",8,1,2,"self-ordered",96,6,3,1,4,"no","1",6,670,2,4,0,108
"2454","Io","f",8,1,2,"self-ordered",96,7,1,0,1,"yes","1",1,671,6,5,1,108
"2455","Io","f",8,1,2,"self-ordered",96,7,1,0,2,"yes","1",2,671,5,5,0,108
"2456","Io","f",8,1,2,"self-ordered",96,7,1,0,6,"yes","1",3,671,1,5,0,108
"2457","Io","f",8,1,2,"self-ordered",96,7,1,0,5,"yes","1",5,671,2,5,0,108
"2458","Io","f",8,1,2,"self-ordered",96,7,1,0,4,"yes","1",6,671,3,5,0,108
"2459","Io","f",8,1,2,"self-ordered",96,8,2,0,7,"no","1",1,672,1,5,0,108
"2460","Io","f",8,1,2,"self-ordered",96,8,2,0,2,"no","1",2,672,6,5,1,108
"2461","Io","f",8,1,2,"self-ordered",96,8,2,0,6,"no","1",3,672,2,5,0,108
"2462","Io","f",8,1,2,"self-ordered",96,8,2,0,5,"no","1",5,672,3,5,0,108
"2463","Io","f",8,1,2,"self-ordered",96,8,2,0,4,"no","1",6,672,4,5,0,108
"2464","Io","f",8,1,3,"self-ordered",97,2,5,1,1,"yes","0",6,673,1,1,0,108
"2465","Io","f",8,1,3,"self-ordered",97,3,4,1,2,"yes","0",5,674,1,2,0,108
"2466","Io","f",8,1,3,"self-ordered",97,3,4,1,1,"yes","0",6,674,2,2,0,108
"2467","Io","f",8,1,3,"self-ordered",97,4,7,1,3,"yes","0",4,675,1,3,0,108
"2468","Io","f",8,1,3,"self-ordered",97,4,7,1,2,"yes","0",5,675,2,3,0,108
"2469","Io","f",8,1,3,"self-ordered",97,4,7,1,1,"yes","0",6,675,3,3,0,108
"2470","Io","f",8,1,3,"self-ordered",97,5,2,1,3,"yes","0",4,676,2,4,0,108
"2471","Io","f",8,1,3,"self-ordered",97,5,2,1,2,"yes","0",5,676,3,4,0,108
"2472","Io","f",8,1,3,"self-ordered",97,5,2,1,1,"yes","0",6,676,4,4,0,108
"2473","Io","f",8,1,3,"self-ordered",97,5,2,1,4,"yes","0",7,676,1,4,0,108
"2474","Io","f",8,1,3,"self-ordered",97,6,1,1,5,"yes","0",2,677,1,5,0,108
"2475","Io","f",8,1,3,"self-ordered",97,6,1,1,3,"yes","0",4,677,3,5,0,108
"2476","Io","f",8,1,3,"self-ordered",97,6,1,1,2,"yes","0",5,677,4,5,0,108
"2477","Io","f",8,1,3,"self-ordered",97,6,1,1,1,"yes","0",6,677,5,5,0,108
"2478","Io","f",8,1,3,"self-ordered",97,6,1,1,4,"yes","0",7,677,2,5,0,108
"2479","Io","f",8,1,3,"self-ordered",97,7,8,1,6,"yes","0",1,678,1,6,0,108
"2480","Io","f",8,1,3,"self-ordered",97,7,8,1,5,"yes","0",2,678,2,6,0,108
"2481","Io","f",8,1,3,"self-ordered",97,7,8,1,3,"yes","0",4,678,4,6,0,108
"2482","Io","f",8,1,3,"self-ordered",97,7,8,1,2,"yes","0",5,678,5,6,0,108
"2483","Io","f",8,1,3,"self-ordered",97,7,8,1,1,"yes","0",6,678,6,6,0,108
"2484","Io","f",8,1,3,"self-ordered",97,7,8,1,4,"yes","0",7,678,3,6,0,108
"2485","Io","f",8,1,3,"self-ordered",97,8,7,0,6,"yes","0",1,679,2,7,0,108
"2486","Io","f",8,1,3,"self-ordered",97,8,7,0,5,"yes","0",2,679,3,7,0,108
"2487","Io","f",8,1,3,"self-ordered",97,8,7,0,3,"yes","0",4,679,5,7,0,108
"2488","Io","f",8,1,3,"self-ordered",97,8,7,0,2,"yes","0",5,679,6,7,0,108
"2489","Io","f",8,1,3,"self-ordered",97,8,7,0,1,"yes","0",6,679,7,7,0,108
"2490","Io","f",8,1,3,"self-ordered",97,8,7,0,4,"yes","0",7,679,4,7,1,108
"2491","Io","f",8,1,3,"self-ordered",97,8,7,0,7,"yes","0",8,679,1,7,0,108
"2492","Io","f",8,1,1,"forced",98,2,6,1,1,"yes","0",8,680,1,1,0,108
"2493","Io","f",8,1,1,"forced",98,3,1,1,2,"yes","0",6,681,1,2,0,108
"2494","Io","f",8,1,1,"forced",98,3,1,1,1,"yes","0",8,681,2,2,0,108
"2495","Io","f",8,1,1,"forced",98,4,2,1,3,"yes","0",1,682,1,3,0,108
"2496","Io","f",8,1,1,"forced",98,4,2,1,2,"yes","0",6,682,2,3,0,108
"2497","Io","f",8,1,1,"forced",98,4,2,1,1,"yes","0",8,682,3,3,0,108
"2498","Io","f",8,1,1,"forced",98,5,4,1,3,"yes","0",1,683,2,4,0,108
"2499","Io","f",8,1,1,"forced",98,5,4,1,4,"yes","0",2,683,1,4,0,108
"2500","Io","f",8,1,1,"forced",98,5,4,1,2,"yes","0",6,683,3,4,0,108
"2501","Io","f",8,1,1,"forced",98,5,4,1,1,"yes","0",8,683,4,4,0,108
"2502","Io","f",8,1,1,"forced",98,6,6,0,3,"yes","0",1,684,3,5,0,108
"2503","Io","f",8,1,1,"forced",98,6,6,0,4,"yes","0",2,684,2,5,0,108
"2504","Io","f",8,1,1,"forced",98,6,6,0,5,"yes","0",4,684,1,5,0,108
"2505","Io","f",8,1,1,"forced",98,6,6,0,2,"yes","0",6,684,4,5,1,108
"2506","Io","f",8,1,1,"forced",98,6,6,0,1,"yes","0",8,684,5,5,0,108
"2507","Io","f",8,1,1,"forced",98,7,7,1,3,"no","1",1,685,4,5,0,108
"2508","Io","f",8,1,1,"forced",98,7,7,1,4,"no","1",2,685,3,5,0,108
"2509","Io","f",8,1,1,"forced",98,7,7,1,5,"no","1",4,685,2,5,0,108
"2510","Io","f",8,1,1,"forced",98,7,7,1,6,"no","1",6,685,1,5,0,108
"2511","Io","f",8,1,1,"forced",98,7,7,1,1,"no","1",8,685,6,5,0,108
"2512","Io","f",8,1,1,"forced",98,8,2,0,3,"yes","1",1,686,5,6,0,108
"2513","Io","f",8,1,1,"forced",98,8,2,0,4,"yes","1",2,686,4,6,1,108
"2514","Io","f",8,1,1,"forced",98,8,2,0,5,"yes","1",4,686,3,6,0,108
"2515","Io","f",8,1,1,"forced",98,8,2,0,6,"yes","1",6,686,2,6,0,108
"2516","Io","f",8,1,1,"forced",98,8,2,0,7,"yes","1",7,686,1,6,0,108
"2517","Io","f",8,1,1,"forced",98,8,2,0,1,"yes","1",8,686,7,6,0,108
"2518","Io","f",8,1,2,"forced",99,2,5,1,1,"yes","0",2,687,1,1,0,108
"2519","Io","f",8,1,2,"forced",99,3,6,1,1,"yes","0",2,688,2,2,0,108
"2520","Io","f",8,1,2,"forced",99,3,6,1,2,"yes","0",5,688,1,2,0,108
"2521","Io","f",8,1,2,"forced",99,4,7,1,1,"yes","0",2,689,3,3,0,108
"2522","Io","f",8,1,2,"forced",99,4,7,1,2,"yes","0",5,689,2,3,0,108
"2523","Io","f",8,1,2,"forced",99,4,7,1,3,"yes","0",6,689,1,3,0,108
"2524","Io","f",8,1,2,"forced",99,5,3,1,1,"yes","0",2,690,4,4,0,108
"2525","Io","f",8,1,2,"forced",99,5,3,1,2,"yes","0",5,690,3,4,0,108
"2526","Io","f",8,1,2,"forced",99,5,3,1,3,"yes","0",6,690,2,4,0,108
"2527","Io","f",8,1,2,"forced",99,5,3,1,4,"yes","0",7,690,1,4,0,108
"2528","Io","f",8,1,2,"forced",99,6,4,1,1,"yes","0",2,691,5,5,0,108
"2529","Io","f",8,1,2,"forced",99,6,4,1,5,"yes","0",3,691,1,5,0,108
"2530","Io","f",8,1,2,"forced",99,6,4,1,2,"yes","0",5,691,4,5,0,108
"2531","Io","f",8,1,2,"forced",99,6,4,1,3,"yes","0",6,691,3,5,0,108
"2532","Io","f",8,1,2,"forced",99,6,4,1,4,"yes","0",7,691,2,5,0,108
"2533","Io","f",8,1,2,"forced",99,7,2,0,1,"yes","0",2,692,6,6,1,108
"2534","Io","f",8,1,2,"forced",99,7,2,0,5,"yes","0",3,692,2,6,0,108
"2535","Io","f",8,1,2,"forced",99,7,2,0,6,"yes","0",4,692,1,6,0,108
"2536","Io","f",8,1,2,"forced",99,7,2,0,2,"yes","0",5,692,5,6,0,108
"2537","Io","f",8,1,2,"forced",99,7,2,0,3,"yes","0",6,692,4,6,0,108
"2538","Io","f",8,1,2,"forced",99,7,2,0,4,"yes","0",7,692,3,6,0,108
"2539","Io","f",8,1,2,"forced",99,8,5,0,7,"no","1",2,693,1,6,0,108
"2540","Io","f",8,1,2,"forced",99,8,5,0,5,"no","1",3,693,3,6,0,108
"2541","Io","f",8,1,2,"forced",99,8,5,0,6,"no","1",4,693,2,6,0,108
"2542","Io","f",8,1,2,"forced",99,8,5,0,2,"no","1",5,693,6,6,1,108
"2543","Io","f",8,1,2,"forced",99,8,5,0,3,"no","1",6,693,5,6,0,108
"2544","Io","f",8,1,2,"forced",99,8,5,0,4,"no","1",7,693,4,6,0,108
"2545","Io","f",8,1,3,"forced",100,2,1,1,1,"yes","0",3,694,1,1,0,108
"2546","Io","f",8,1,3,"forced",100,3,6,1,2,"yes","0",1,695,1,2,0,108
"2547","Io","f",8,1,3,"forced",100,3,6,1,1,"yes","0",3,695,2,2,0,108
"2548","Io","f",8,1,3,"forced",100,4,4,1,2,"yes","0",1,696,2,3,0,108
"2549","Io","f",8,1,3,"forced",100,4,4,1,1,"yes","0",3,696,3,3,0,108
"2550","Io","f",8,1,3,"forced",100,4,4,1,3,"yes","0",6,696,1,3,0,108
"2551","Io","f",8,1,3,"forced",100,5,3,0,2,"yes","0",1,697,3,4,0,108
"2552","Io","f",8,1,3,"forced",100,5,3,0,1,"yes","0",3,697,4,4,1,108
"2553","Io","f",8,1,3,"forced",100,5,3,0,4,"yes","0",4,697,1,4,0,108
"2554","Io","f",8,1,3,"forced",100,5,3,0,3,"yes","0",6,697,2,4,0,108
"2555","Io","f",8,1,3,"forced",100,6,2,1,2,"no","1",1,698,4,4,0,108
"2556","Io","f",8,1,3,"forced",100,6,2,1,5,"no","1",3,698,1,4,0,108
"2557","Io","f",8,1,3,"forced",100,6,2,1,4,"no","1",4,698,2,4,0,108
"2558","Io","f",8,1,3,"forced",100,6,2,1,3,"no","1",6,698,3,4,0,108
"2559","Io","f",8,1,3,"forced",100,7,8,1,2,"yes","1",1,699,5,5,0,108
"2560","Io","f",8,1,3,"forced",100,7,8,1,6,"yes","1",2,699,1,5,0,108
"2561","Io","f",8,1,3,"forced",100,7,8,1,5,"yes","1",3,699,2,5,0,108
